Generated by database/atmosphere/generate_atmosphere_table.py (pymsis)

Model: NRLMSISE-00
Date and time (UTC): 2015-01-01T01:30:00+00:00
Longitude [deg. East]: 1 point(s), 45.0 to 45.0
Latitude [deg. North]: 1 point(s), 55.0 to 55.0
F10.7 = 140.0, F10.7A = 146.0, Ap = 8.0
The species below the lower bound of the model are written as zero.

   Selected parameters are:
1 Height, km
2 O, cm-3
3 N2, cm-3
4 O2, cm-3
5 Mass_density, g/cm-3
6 Temperature_neutral, K
7 N, cm-3

          1          2          3          4          5          6          7
      203.0  4.457e+09  2.178e+09  1.040e+08  2.256e-13  7.930e+02  8.000e+06
      204.0  4.353e+09  2.092e+09  9.925e+07  2.186e-13  7.939e+02  7.901e+06
      205.0  4.252e+09  2.010e+09  9.473e+07  2.118e-13  7.948e+02  7.800e+06
      206.0  4.154e+09  1.931e+09  9.041e+07  2.053e-13  7.957e+02  7.698e+06
      207.0  4.058e+09  1.855e+09  8.631e+07  1.990e-13  7.965e+02  7.595e+06
      208.0  3.965e+09  1.782e+09  8.240e+07  1.930e-13  7.973e+02  7.490e+06
      209.0  3.874e+09  1.713e+09  7.868e+07  1.871e-13  7.981e+02  7.385e+06
      210.0  3.785e+09  1.646e+09  7.513e+07  1.815e-13  7.988e+02  7.279e+06
      211.0  3.699e+09  1.582e+09  7.176e+07  1.760e-13  7.995e+02  7.173e+06
      212.0  3.615e+09  1.521e+09  6.854e+07  1.707e-13  8.002e+02  7.066e+06
      213.0  3.533e+09  1.462e+09  6.547e+07  1.657e-13  8.009e+02  6.959e+06
      214.0  3.453e+09  1.405e+09  6.255e+07  1.607e-13  8.016e+02  6.852e+06
      215.0  3.375e+09  1.351e+09  5.976e+07  1.560e-13  8.022e+02  6.745e+06
      216.0  3.299e+09  1.299e+09  5.710e+07  1.514e-13  8.028e+02  6.638e+06
      217.0  3.224e+09  1.249e+09  5.457e+07  1.470e-13  8.034e+02  6.531e+06
      218.0  3.152e+09  1.201e+09  5.215e+07  1.427e-13  8.040e+02  6.425e+06
      219.0  3.081e+09  1.155e+09  4.984e+07  1.385e-13  8.045e+02  6.320e+06
      220.0  3.012e+09  1.111e+09  4.764e+07  1.345e-13  8.051e+02  6.214e+06
      221.0  2.945e+09  1.068e+09  4.554e+07  1.307e-13  8.056e+02  6.110e+06
      222.0  2.880e+09  1.027e+09  4.354e+07  1.269e-13  8.061e+02  6.006e+06
      223.0  2.815e+09  9.883e+08  4.163e+07  1.233e-13  8.066e+02  5.904e+06
      224.0  2.753e+09  9.506e+08  3.980e+07  1.198e-13  8.071e+02  5.802e+06
      225.0  2.692e+09  9.145e+08  3.806e+07  1.164e-13  8.075e+02  5.701e+06
      226.0  2.632e+09  8.798e+08  3.640e+07  1.131e-13  8.080e+02  5.601e+06
      227.0  2.574e+09  8.464e+08  3.481e+07  1.099e-13  8.084e+02  5.502e+06
      228.0  2.517e+09  8.143e+08  3.329e+07  1.068e-13  8.088e+02  5.404e+06
      229.0  2.462e+09  7.835e+08  3.184e+07  1.038e-13  8.092e+02  5.307e+06
      230.0  2.408e+09  7.539e+08  3.046e+07  1.009e-13  8.096e+02  5.212e+06
      231.0  2.355e+09  7.254e+08  2.914e+07  9.813e-14  8.100e+02  5.117e+06
      232.0  2.303e+09  6.981e+08  2.787e+07  9.541e-14  8.104e+02  5.024e+06
      233.0  2.253e+09  6.718e+08  2.667e+07  9.278e-14  8.107e+02  4.932e+06
      234.0  2.204e+09  6.465e+08  2.552e+07  9.024e-14  8.111e+02  4.842e+06
      235.0  2.156e+09  6.222e+08  2.441e+07  8.777e-14  8.114e+02  4.752e+06
      236.0  2.109e+09  5.989e+08  2.336e+07  8.537e-14  8.117e+02  4.664e+06
      237.0  2.063e+09  5.764e+08  2.236e+07  8.305e-14  8.120e+02  4.578e+06
      238.0  2.018e+09  5.548e+08  2.139e+07  8.080e-14  8.123e+02  4.492e+06
      239.0  1.974e+09  5.340e+08  2.048e+07  7.862e-14  8.126e+02  4.408e+06
      240.0  1.931e+09  5.140e+08  1.960e+07  7.650e-14  8.129e+02  4.325e+06
      241.0  1.889e+09  4.948e+08  1.876e+07  7.445e-14  8.132e+02  4.244e+06
      242.0  1.848e+09  4.764e+08  1.795e+07  7.246e-14  8.134e+02  4.164e+06
      243.0  1.808e+09  4.586e+08  1.719e+07  7.052e-14  8.137e+02  4.085e+06
      244.0  1.769e+09  4.415e+08  1.645e+07  6.865e-14  8.139e+02  4.007e+06
      245.0  1.731e+09  4.251e+08  1.575e+07  6.683e-14  8.142e+02  3.931e+06
      246.0  1.694e+09  4.092e+08  1.508e+07  6.507e-14  8.144e+02  3.856e+06
      247.0  1.657e+09  3.940e+08  1.443e+07  6.335e-14  8.146e+02  3.783e+06
      248.0  1.622e+09  3.794e+08  1.382e+07  6.169e-14  8.148e+02  3.710e+06
      249.0  1.587e+09  3.653e+08  1.323e+07  6.007e-14  8.151e+02  3.639e+06
      250.0  1.553e+09  3.518e+08  1.267e+07  5.851e-14  8.153e+02  3.569e+06
      251.0  1.519e+09  3.387e+08  1.213e+07  5.698e-14  8.155e+02  3.501e+06
      252.0  1.487e+09  3.262e+08  1.162e+07  5.551e-14  8.156e+02  3.434e+06
      253.0  1.455e+09  3.141e+08  1.113e+07  5.407e-14  8.158e+02  3.367e+06
      254.0  1.424e+09  3.025e+08  1.065e+07  5.268e-14  8.160e+02  3.303e+06
      255.0  1.393e+09  2.913e+08  1.020e+07  5.132e-14  8.162e+02  3.239e+06
      256.0  1.364e+09  2.805e+08  9.772e+06  5.000e-14  8.163e+02  3.176e+06
      257.0  1.334e+09  2.702e+08  9.359e+06  4.873e-14  8.165e+02  3.115e+06
      258.0  1.306e+09  2.602e+08  8.964e+06  4.748e-14  8.167e+02  3.055e+06
      259.0  1.278e+09  2.506e+08  8.586e+06  4.627e-14  8.168e+02  2.996e+06
      260.0  1.251e+09  2.414e+08  8.224e+06  4.510e-14  8.170e+02  2.938e+06
      261.0  1.224e+09  2.325e+08  7.877e+06  4.396e-14  8.171e+02  2.881e+06
      262.0  1.198e+09  2.240e+08  7.546e+06  4.285e-14  8.172e+02  2.826e+06
      263.0  1.173e+09  2.157e+08  7.228e+06  4.177e-14  8.174e+02  2.771e+06
      264.0  1.148e+09  2.078e+08  6.925e+06  4.072e-14  8.175e+02  2.717e+06
      265.0  1.123e+09  2.002e+08  6.634e+06  3.970e-14  8.176e+02  2.665e+06
      266.0  1.100e+09  1.928e+08  6.355e+06  3.871e-14  8.178e+02  2.613e+06
      267.0  1.076e+09  1.857e+08  6.089e+06  3.775e-14  8.179e+02  2.563e+06
