# Tecplot data: Tacode
Variables = Time[s],X[km],Y[km],Z[km],Long[deg.],Lati[deg.],Alti[km],Upl[m/s],Vpl[m/s],Wpl[m/s],VelplAbs[m/s],Dens[kg/m3],Temp[K],Kn
zone t=time i= 5001.0 f=point
0.0 -3774.4494274778776 -1618.5109292295324 5123.976416038301 -156.79 51.47 201.58 7577.57998256923 -262.224438463479 3.45812245578943 7582.116591491607 2.361303804757233e-10 793.6817595045845 367.9401884600804
1.0 -3771.6510033939076 -1625.5557912546774 5123.811511795895 -156.6842882139845 51.46766382670499 201.5827204554067 7577.157726068521 -274.02611535961677 3.6854555296008584 7582.112047457583 2.3610826723142124e-10 793.6846654794772 367.9733663518001
2.0 -3768.8483344971305 -1632.5987880659152 5123.63939541297 -156.57858801060112 51.465224833551524 201.58563075423578 7576.716913943952 -285.8255154722341 3.9127793753676485 7582.107274971898 2.3608471503036863e-10 793.6877611140461 368.0087117227252
3.0 -3766.041424441107 -1639.639910439755 5123.460067143302 -156.47289988776302 51.462683040838286 201.58873089235917 7576.2575574461625 -297.62254112110327 4.140093624975293 7582.10227404766 2.360597245885852e-10 793.6910464251725 368.04622515959903
4.0 -3763.230276884446 -1646.6791491550384 5123.273527251472 -156.36722434298682 51.46003846971821 201.5920208655044 7575.7796682949265 -309.4170947209244 4.367397910338553 7582.097044698177 2.360332966716204e-10 793.694521431416 368.0859072906258
5.0 -3760.414895490795 -1653.7164949929536 5123.079776012862 -156.26156187337608 51.45729114219762 201.5955006692541 7575.283258678354 -321.2090787852159 4.594691863430143 7582.091586936939 2.3600543209567134e-10 793.6981861531123 368.1277587862954
6.0 -3757.5952839288384 -1660.7519387370505 5122.878813713655 -156.15591297560562 51.454441081135435 201.59917029904867 7574.768341252092 -332.9983959301258 4.8219751162546345 7582.085900777636 2.359761317288302e-10 793.7020406124738 368.17178036016196
7.0 -3754.771445872287 -1667.785471173255 5122.6706406508365 -156.050278145905 51.45148831024214 201.6030297501816 7574.234929138454 -344.78494887829345 5.0492473008696095 7582.079986234141 2.3594539649240077e-10 793.7060848336921 368.21797276966265
8.0 -3751.9433849998773 -1674.817083089885 5122.455257132195 -155.94465788004274 51.44843285407901 201.6070790178068 7573.683035925561 -356.5686404626582 5.276508049373064 7582.07384332052 2.359132273622409e-10 793.7103188430513 368.2663368170401
9.0 -3749.1111049953615 -1681.8467652776637 5122.232663476316 -155.8390526733102 51.44527473805692 201.61131809693146 7573.112675666419 -368.34937363029223 5.503756993917506 7582.067472051028 2.358796253702051e-10 793.7147426690437 368.316873350262
10.0 -3746.2746095475018 -1688.874508529735 5122.002860012584 -155.73346302050555 51.442013988435534 201.6157469824187 7572.523862877987 -380.1270514461851 5.730993766695434 7582.06087244011 2.3584459160565384e-10 793.7193563424912 368.3695832639814
11.0 -3743.4339023500675 -1695.9003036416786 5121.765847081188 -155.627889415918 51.43865063232212 201.62036566899113 7571.916612540203 -391.90157709705437 5.958217999952353 7582.054044502399 2.358081272170179e-10 793.7241598966717 368.42446750056223
12.0 -3740.5889871018244 -1702.9241414115243 5121.521625033107 -155.5223323533116 51.43518469767051 201.62517415122142 7571.29094009498 -403.67285389512733 6.185429325987656 7582.046988252718 2.3577023341345416e-10 793.7291533674504 368.48152705110874
13.0 -3737.739867506535 -1709.9460126397673 5121.270194230123 -155.41679232590985 51.43161621328007 201.63017242354482 7570.646861445186 -415.44078528189186 6.412627377139785 7582.039703706078 2.357309114665057e-10 793.7343367934222 368.54076295663464
14.0 -3734.8865472729476 -1716.9659081293821 5121.0115550448145 -155.31126982637926 51.42794520879439 201.63536048025034 7569.984392953573 -427.2052748318902 6.639811785814032 7582.032190877681 2.356901627118875e-10 793.7397102160542 368.60217630918737
15.0 -3732.02903011479 -1723.9838186858385 5120.745707860554 -155.20576534681425 51.42417171470027 201.6407383154824 7569.303551441686 -438.96622625642476 6.8669821844521834 7582.024449782911 2.356479885513741e-10 793.745273679827 368.6657682529631
16.0 -3729.1673197507675 -1730.999735117115 5120.47265307151 -155.10027937872078 51.420295762326475 201.64630592324224 7568.60435418875 -450.72354340733284 7.094138205565258 7582.016480437342 2.3560439045464473e-10 793.7510272323979 368.73153998562964
17.0 -3726.3014199045538 -1738.013648233715 5120.192391082646 -154.99481241300128 51.41631738384232 201.6520632973871 7567.886818930518 -462.4771302806711 7.3212794817058295 7582.0082828567365 2.3555936996127187e-10 793.7569709247568 368.7994927595792
18.0 -3723.431334304786 -1745.0255488486794 5119.90492230972 -154.88936493993853 51.41223661225673 201.65801043163077 7567.150963858084 -474.226891020449 7.548405645489538 7581.999857057044 2.3551292868275046e-10 793.7631048113941 368.8696278832618
19.0 -3720.557066685058 -1752.0354277776034 5119.61024717928 -154.78393744918034 51.408053481416566 201.66414731954308 7566.396807616682 -485.97272992230717 7.775516329584548 7581.9912030543965 2.354650683046483e-10 793.769428950464 368.9419467224832
20.0 -3717.678620783916 -1759.0432758386512 5119.308366128668 -154.67853042972393 51.40376802600562 201.67047395455 7565.624369304448 -497.7145514372052 8.002611166718623 7581.982320865114 2.354157905887331e-10 793.7759434039673 369.0164507018796
21.0 -3714.7960003448497 -1766.0490838525684 5118.999279606018 -154.57314436990058 51.39938028154297 201.676990329933 7564.8336684711485 -509.4522601750792 8.229689789673813 7581.9732105057055 2.3536509737521635e-10 793.7826482379314 369.09314130636284
