# Restart data (ECEF, cartesian system)
# Iteration, Elapsed time
# 5001 0.0
-3774449.4274778776 -1618510.9292295324 5123976.416038301 2884.771340363667 -7239.856267340278 -157.58854415739222
-3771562.546691658 -1625749.8623608246 5123815.221340675 2888.989603013869 -7238.008411727679 -164.8008113911415
-3768671.449531008 -1632986.9428864275 5123646.814497012 2893.204088188715 -7236.151056435548 -172.0128341454998
-3765776.139776507 -1640222.1613080867 5123471.195758045 2897.4147896840404 -7234.284204317956 -179.22459991642756
-3762876.6212149323 -1647455.5081304132 5123288.3653870085 2901.6217013046266 -7232.4078582512075 -186.43609620066857
-3759972.8976392522 -1654686.9738609053 5123098.323659641 2905.8248168642217 -7230.522021133819 -193.64731049579382
-3757064.9728486175 -1661916.5490099704 5122901.070864181 2910.0241301855617 -7228.626695886509 -200.85823030024548
-3754152.8506483505 -1669144.2240909487 5122696.60730137 2914.219635100389 -7226.721885452186 -208.06884311338106
-3751236.534849939 -1676369.9896201338 5122484.933284451 2918.411325449473 -7224.807592795928 -215.27913643551707
-3748316.0292710247 -1683593.836116795 5122266.0491391625 2922.599195082633 -7222.883820904977 -222.489097767973
-3745391.3377353936 -1690815.7541032014 5122039.955203744 2926.783237858751 -7220.950572788713 -229.69871461311527
-3742462.4640729707 -1698035.734104641 5121806.651828931 2930.963447645798 -7219.0078514786455 -236.907974474401
-3739529.4121198067 -1705253.7666494448 5121566.139377954 2935.1398183208503 -7217.055660028398 -244.11686485642178
-3736592.185718071 -1712469.842269009 5121318.418226542 2939.312343770109 -7215.094001513689 -251.32537326494744
-3733650.788716044 -1719683.9514978162 5121063.488762914 2943.4810178889193 -7213.1228790323175 -258.53348720696977
-3730705.2249681028 -1726896.0848734577 5120801.351387782 2947.645834581789 -7211.142295704145 -265.74119419074617
-3727755.498334718 -1734106.2329366556 5120532.006514349 2951.806787762409 -7209.1522546710785 -272.9484817258434
-3724801.612682441 -1741314.3862312858 5120255.454568309 2955.9638713536683 -7207.152759097054 -280.15533732318096
-3721843.571883896 -1748520.5353043978 5119971.695987844 2960.1170792876765 -7205.143812168018 -287.3617484950747
-3718881.3798177703 -1755724.670706239 5119680.731223622 2964.2664055057794 -7203.125417091908 -294.5677027552805
-3715915.0403688056 -1762926.7829902754 5119382.560738799 2968.411843958577 -7201.097577098637 -301.77318761903723
-3712944.557427788 -1770126.862713214 5119077.185009011 2972.5533886059416 -7199.060295440067 -308.97819060311065
-3709969.934891539 -1777324.9004350246 5118764.60452238 2976.691033417036 -7197.013575389997 -316.18269922583625
-3706991.1766629065 -1784520.8867189616 5118444.819779507 2980.8247723703303 -7194.957420244137 -323.3867010071626
-3704008.286650755 -1791714.8121315863 5118117.831293472 2984.954599453618 -7192.891833320091 -330.590183468695
-3701021.2687699567 -1798906.6672427885 5117783.639589834 2989.0805086640325 -7190.816817957331 -337.79313413373757
-3698030.1269413824 -1806096.442625808 5117442.245206628 2993.2024940080664 -7188.732377517178 -344.99554052733725
-3695034.8650918906 -1813284.1288572575 5117093.648694361 2997.320549501583 -7186.638515382781 -352.19739017632605
-3692035.487154321 -1820469.7165171434 5116737.850616014 3001.434669169837 -7184.5352349590885 -359.3986706093642
-3689031.9970674813 -1827653.196188888 5116374.851547037 3005.5448470474867 -7182.422539672828 -366.59936935698295
-3686024.3987761415 -1834834.5584593508 5116004.652075351 3009.6510771786106 -7180.300432972483 -373.79947395162685
-3683012.696231022 -1842013.7939188513 5115627.252801341 3013.7533536167234 -7178.168918328262 -380.99897192769674
-3679996.8933887845 -1849190.8931611897 5115242.654337857 3017.851670424789 -7176.027999232083 -388.19785082159217
-3676976.994212025 -1856365.846783669 5114850.857310212 3021.9460216752577 -7173.877679197589 -395.39609817175625
-3673953.0026692594 -1863538.6453871168 5114451.86235618 3026.0364014501074 -7171.717961760192 -402.5937015187221
-3670924.9227349195 -1870709.279575907 5114045.670125995 3030.1228038408713 -7169.548850477076 -409.79064840515707
-3667892.758389339 -1877877.7399579815 5113632.281282343 3034.2052229486603 -7167.370348927184 -416.9869263759065
-3664856.5136187463 -1885044.0171448719 5113211.696500367 3038.2836528841863 -7165.18246071122 -424.1825229780377
-3661816.1924152547 -1892208.101751722 5112783.91646766 3042.3580877677846 -7162.985189451638 -431.37742576088414
-3658771.7987768515 -1899369.9843973082 5112348.941884268 3046.428521729441 -7160.7785387926415 -438.5716222760892
-3655723.33670739 -1906529.6557040622 5111906.77346268 3050.4949489088126 -7158.562512400178 -445.7651000776507
-3652670.810216578 -1913687.1062980925 5111457.411927832 3054.5573634552566 -7156.337113961938 -452.957846721965
-3649614.2233199705 -1920842.3268092065 5111000.858017103 3058.615759527851 -7154.102347187348 -460.14984976787156
-3646553.5800389573 -1927995.3078709317 5110537.11248031 3062.6701312954224 -7151.858215807579 -467.34109677669727
-3643488.884400755 -1935146.0401205374 5110066.176079708 3066.7204729365735 -7149.604723575534 -474.53157531230113
-3640420.1404383974 -1942294.5141990567 5109588.049589988 3070.766778639706 -7147.34187426586 -481.72127294111897
-3637347.352190723 -1949440.7207513084 5109102.733798273 3074.809042603049 -7145.069671674942 -488.9101772322084
-3634270.523702369 -1956584.6504259184 5108610.229504113 3078.8472590346882 -7142.788119620908 -496.0982757572937
-3631189.6590237585 -1963726.2938753418 5108110.537519489 3082.88142215259 -7140.497221943634 -503.2855560908111
-3628104.7622110923 -1970865.6417558845 5107603.658668803 3086.911526184631 -7138.196982504744 -510.4720058099539
