# Tecplot data: Tacode
Variables = Time[s],X[km],Y[km],Z[km],Long[deg.],Lati[deg.],Alti[km],Upl[m/s],Vpl[m/s],Wpl[m/s],VelplAbs[m/s],Dens[kg/m3],Temp[K],Kn,WindE[m/s],WindN[m/s],WindU[m/s],VelairAbs[m/s]
zone t=time i= 2774 f=point
0.0 -3772.3654475379267 3000.674967768374 4388.053261258401 141.5 42.5 150.0 7450 0 0 7450.0 1.7500000000001226e-09 661.4999999999927 82.68936707019084 -26.74222 65.191565 0.0 7477.026425289513
1.0 -3777.0009049886185 2994.842731442396 4388.050100146665 141.58855420528786 42.499962558841595 149.99996677025152 7449.990111990446 -8.514359329512509 -0.038639465270798645 7449.994977485771 1.7500029264717045e-09 661.4998228633394 82.68923102449524 -26.742190806635836 65.19157954893093 0.0 7477.095592180717
2.0 -3781.6318051863204 2989.006889125024 4388.040616818638 141.67710813093987 42.49985023564802 149.99986707291868 7449.9705778405605 -17.02865965128713 -0.07729122983232983 7449.990039719078 1.7500117066244134e-09 661.4992914104646 82.68882285540371 -26.74210321943832 65.19162319926463 0.0 7477.164749823917
3.0 -3786.2581420322545 2983.167448504569 4388.024811291796 141.7656615575291 42.49966303111674 149.9997008960098 7449.941397819052 -25.542858698329375 -0.11595525790837335 7449.985186697635 1.7500263415903094e-09 661.4984055781067 82.68814251719628 -26.741957227872398 65.19169595625137 0.0 7477.233897939111
4.0 -3790.879909432891 2977.3244172734912 4388.0026835925455 141.85421426563852 42.49940094631174 149.9994682277271 7449.902572350116 -34.05691420590644 -0.15463151372909678 7449.980418418897 1.7500468325353157e-09 661.4971653044628 82.68718996718775 -26.74175282157332 65.19179782505658 0.0 7477.303036247278
5.0 -3795.4971012999586 2971.4778031283936 4387.974233756225 141.9427660358652 42.499063982663515 149.99916905646492 7449.85410201343 -42.5707839125015 -0.19331996156428488 7449.975734880071 1.7500731806593449e-09 661.4955705291817 82.68596516572688 -26.741489990345183 65.19192881076154 0.0 7477.372164470375
6.0 -3800.109711550449 2965.627613770009 4387.939461827106 142.03131664882466 42.49865214196913 149.9988033708108 7449.795987544117 -51.08442556082086 -0.23202056569843776 7449.971136078102 1.75010538719633e-09 661.4936211933623 82.68446807619986 -26.74116872416179 65.19208891836297 0.0 7477.441282331352
7.0 -3804.717734106628 2959.7738569031917 4387.898367858392 142.11986588515552 42.498165426392 149.9983711595426 7449.728229832728 -59.59779689876811 -0.2707332904417612 7449.966622009683 1.75014345341463e-09 661.491317239527 82.68269866501758 -26.74078901316411 65.19227815277421 0.0 7477.510389554155
8.0 -3809.321162896041 2953.916540236911 4387.850951912222 142.20841352552355 42.49760383846202 149.99787241163756 7449.650829925196 -68.11085568043246 -0.3094581001253971 7449.962192671249 1.7501873806163995e-09 661.4886586116593 82.68065690165177 -26.740350847668356 65.19249651882134 0.0 7477.579485863733
9.0 -3813.9199918515196 2948.055671484234 4387.797214059664 142.2969593506263 42.49696738107544 149.9973071162589 7449.563789022807 -76.62355966706717 -0.34819495910689113 7449.957848058983 1.7502371701389833e-09 661.485645255116 82.6783427585772 -26.739854218154044 65.19274402124904 0.0 7477.6485709860435
10.0 -3818.5142149111907 2942.1912583623252 4387.73715438072 142.38550314119735 42.49625605749475 149.9966752627648 7449.46710848214 -85.13586662808156 -0.3869438317606537 7449.953588168808 1.750292823354342e-09 661.4822771166598 82.6757562113068 -26.73929911527202 65.19302066471658 0.0 7477.717644648052
11.0 -3823.103826018485 2936.3233085924303 4387.670772964323 142.47404467801067 42.495469871348625 149.99597684070608 7449.360789815024 -93.64773434201021 -0.4257046824926789 7449.949412996399 1.750354341669519e-09 661.4785541444273 82.67289723837864 -26.73868552984235 65.19332645379892 0.0 7477.7867065777555
12.0 -3827.6888191221406 2930.4518298998696 4387.598069908339 142.56258374188513 42.494608826631925 149.99521183982748 7449.24483468847 -102.15912059751136 -0.4644774757228163 7449.945322537168 1.7504217265268064e-09 661.4744762879141 82.66976582135771 -26.73801345285547 65.1936613929861 0.0 7477.855756504171
13.0 -3832.269188176215 2924.5768300140276 4387.519045319567 142.65112011368865 42.49367292770549 149.99438025006327 7449.119244924607 -110.66998319432878 -0.5032621759066203 7449.941316786274 1.7504949794044383e-09 661.4700434979275 82.66636194481386 -26.73728287546834 65.19402548668518 0.0 7477.924794157346
14.0 -3836.8449271400896 2918.6983166683444 4387.433699313737 142.73965357434284 42.492662179296154 149.99348206154443 7448.9840225006155 -119.18027994429862 -0.542058747506573 7449.937395738621 1.7505741018162977e-09 661.4652557265995 82.66268559634642 -26.736493789010687 65.1944187392171 0.0 7477.99381926837
15.0 -3841.4160299784794 2912.816297600303 4387.342032015509 142.82818390482714 42.491576586496464 149.99251726459084 7448.8391695486425 -127.68996867230717 -0.5808671550175148 7449.933559388855 1.7506590953129572e-09 661.460112927316 82.65873676654745 -26.735646184978258 65.19484115482008 0.0 7478.06283156938
16.0 -3845.982490661438 2906.930780551427 4387.244043558478 142.91671088618327 42.49041615476474 149.99148584971647 7448.684688355722 -136.19900721728183 -0.6196873629536839 7449.929807731371 1.7507499614816194e-09 661.4546150547143 82.65451544901676 -26.734740055037257 65.1952927376474 0.0 7478.131830793557
17.0 -3850.544303164368 2901.04177326726 4387.139734085166 143.0052342995196 42.489180889924846 149.9903878076263 7448.520581363681 -144.7073534331592 -0.6585193358608308 7449.926140760303 1.750846701946793e-09 661.4487620646336 82.65002164034355 -26.73377539102173 65.19577349176869 0.0 7478.20081667514
18.0 -3855.1014614680257 2895.1492834973656 4387.0291037470315 143.09375392601555 42.48787079816611 149.9892231292217 7448.346851169044 -153.21496518988587 -0.6973630382910869 7449.922558469529 1.7509493183702628e-09 661.442553914108 82.64525534012161 -26.73275218493827 65.19628342116756 0.0 7478.269788949433
19.0 -3859.6539595585305 2889.2533189953133 4386.91215270446 143.18226954692588 42.4864858860431 149.98799180559024 7448.163500522938 -161.7218003743738 -0.7362184348269096 7449.919060852676 1.7510578124524597e-09 661.435990561276 82.64021655090009 -26.731670428956996 65.19682252974613 0.0 7478.3387473528
20.0 -3864.201791427371 2883.353887518671 4386.78888112677 143.27078094358495 42.48502616047561 149.986693828017 7447.97053233097 -170.227816891476 -0.7750854900815654 7449.915647903111 1.7511721859319509e-09 661.4290719653985 82.63490527822225 -26.730530115421598 65.19739082132006 0.0 7478.407691622686
21.0 -3868.744951071415 2877.4509968289935 4386.65928919221 143.35928789741126 42.483491628748325 149.98532918797758 7447.7679496531255 -178.7329726649761 -0.8139641686835688 7449.912319613946 1.751292440586578e-09 661.4217980867822 82.62932153058861 -26.729331236843137 65.19798829962156 0.0 7478.476621497611
22.0 -3873.283432492913 2871.544654691814 4386.52337708796 143.44779018991173 42.48188229851087 149.98389787713882 7447.555755703637 -187.2372256385619 -0.8528544352770382 7449.909075978035 1.7514185782339444e-09 661.4141688867362 82.62346531945064 -26.728073785900637 65.19861496829913 0.0 7478.545536717174
23.0 -3877.81722969951 2865.6348688766334 4386.3811450101275 143.53628760268597 42.480198177777325 149.98239988736134 7447.333953850868 -195.74053377678314 -0.8917562545388478 7449.905916987975 1.7515506007317597e-09 661.4061843275408 82.61733665921233 -26.726757755443444 65.19927083091642 0.0 7478.614437022073
24.0 -3882.3463367042477 2859.7216471569122 4386.232593163753 143.62477991743066 42.47843927492639 149.9808352106968 7447.102547617178 -204.2428550660332 -0.9306695911674296 7449.902842636116 1.7516885099786874e-09 661.3978443723825 82.61093556720867 -26.725383138488667 65.19995589095343 0.0 7478.683322154096
25.0 -3886.8707475255787 2853.8049973100615 4386.0777217628065 143.71326691594382 42.47660559870092 149.97920383938938 7446.861540678773 -212.74414751552217 -0.9695944098804716 7449.899852914538 1.7518323079148356e-09 661.3891489853111 82.60426206370146 -26.723949928222595 65.2006701518059 0.0 7478.752191856129
26.0 -3891.390456187369 2847.88492711743 4385.916531030185 143.80174838012937 42.47469715820784 149.97750576587626 7446.610936865573 -221.24436915824674 -1.0085306754143915 7449.896947815072 1.7519819965223762e-09 661.3800981311882 82.59731617187015 -26.722458118001033 65.20141361678505 0.0 7478.821045872166
27.0 -3895.9054567189073 2841.9614443642968 4385.749021197716 143.89022409200112 42.47271396291797 149.9757409827842 7446.350740161061 -229.7434780519509 -1.0474783525321811 7449.894127329293 1.7521375778265169e-09 661.3706917756127 82.59009791778662 -26.720907701346388 65.20218628911907 0.0 7478.889883947313
28.0 -3900.41574315491 2836.0345568398634 4385.575192506157 143.97869383368723 42.47065602266569 149.97390948293358 7446.08095470212 -238.24143228009387 -1.086437406022526 7449.891391448518 1.752299053895863e-09 661.3609298848849 82.5826073304195 -26.719298671951115 65.20298817195142 0.0 7478.95870582779
29.0 -3904.9213095355326 2830.1042723372407 4385.395045205193 144.06715738743458 42.46852334764875 149.9720112593388 7445.801584778872 -246.73818995282116 -1.1254078006930115 7449.888740163807 1.7524664268431068e-09 661.3508124259463 82.57484444162338 -26.717631023678187 65.20381926834057 0.0 7479.027511260941
30.0 -3909.422149906375 2824.1705986534403 4385.2085795534385 144.15561453561313 42.46631594842821 149.97004630520195 7445.512634834513 -255.23370920793118 -1.1643895013677366 7449.886173465962 1.752639698826357e-09 661.3403393662837 82.56680928609946 -26.71590475055537 65.2046795812629 0.0 7479.096299995229
