# Restart data (ECEF, cartesian system)
# X, Y, Z, U, V, W, q0, q1, q2, q3, P, Q, R
# --Quaternion: ECEF to body. Angular velocity: body axes, relative to the inertial frame
# Output frequency: 20
# Iteration, Elapsed time
# 20000 1000.0
-3772365.4475379265 3000674.967768374 4388053.261258401 -4637.7340429502665 -5830.430768550484 0.0 0.02989696013621541 -0.3281041830194497 0.8418061336639883 -0.4275701698966388 1.678938261867179e-05 -5.392380627525427e-05 -4.612844963138464e-05
-3777000.9043672173 2994842.7322480585 4388050.100130355 -4633.17859783988 -5834.038990680743 -6.322254504274147 0.03195858685961476 -0.32915011269828276 0.8417304574273414 -0.42676537942504555 1.678938261867206e-05 -0.009833610230593629 -4.470444618940905e-05
-3781631.8026972455 2989006.8923520013 4388040.6167537505 -4628.617043621424 -5837.639517763714 -12.644495915006287 0.03809716968507169 -0.3322522067273875 0.8414754687746212 -0.4243537583635849 1.6789382618672332e-05 -0.01938691853616969 -4.046613943783201e-05
-3786258.136416375 2983167.455782465 4388024.811145401 -4624.049375114336 -5841.23233492826 -18.966716648229617 0.04816091891797671 -0.33729982493611715 0.8409608931541551 -0.42035000912621184 1.6789382618672603e-05 -0.02846316706391661 -3.351434218623392e-05
-3790879.8994073533 2977324.430258112 4388002.683330253 -4619.475586221055 -5844.817424035291 -25.2889079124624 0.06189055729557279 -0.34411096043083217 0.8400648414784937 -0.4147870151544368 1.6789382618672763e-05 -0.03682425197877901 -2.4008084621678542e-05
-3795497.085546372 2971477.8235178883 4387974.233342938 -4614.895669987074 -5848.394762494024 -31.611058987851344 0.07892421547582884 -0.3524411211572769 0.8386407544973087 -0.40772283382846214 1.6789382618672898e-05 -0.04425081836671874 -1.2148903992862435e-05
-3800109.6887024622 2965627.643325825 4387939.461230097 -4610.30961918719 -5851.964322686488 -37.93315646913193 0.09880548574964006 -0.36199548696462647 0.8365387739454159 -0.3992488235285371 1.6789382618673034e-05 -0.050548011769321444 1.8508562680620188e-06
-3804717.702740922 2959773.8974705087 4387898.367052538 -4605.717441981764 -5855.526097654051 -44.25518769536594 0.12099158583330558 -0.3724420606516546 0.8336296710070531 -0.3894990619138431 1.6789382618673088e-05 -0.055510126948360716 1.7695762821131822e-05
-3809321.1215593885 2953916.593705223 4387850.950876918 -4601.119180944266 -5859.080143936372 -50.57715162161393 0.14482759249096358 -0.3834097384058996 0.8298352836861873 -0.3786757754309829 1.6789382618673088e-05 -0.05886330011783671 3.463831633960076e-05
-3813919.9390733517 2948055.7397650373 4387797.212775094 -4596.5148315609595 -5862.62644292188 -56.899038066601925 0.16958003482433817 -0.3945145905525849 0.8251519906434709 -0.367049100213064 1.6789382618673088e-05 -0.06049659462908039 5.213909013409707e-05
-3818514.1491935416 2942191.3434072146 4387737.152830976 -4591.904401943265 -5866.164987208846 -63.220834192983844 0.1944925558076189 -0.4053928630659871 0.8196617249144453 -0.35494214883676234 1.6789382618673088e-05 -0.060361203825259224 6.967800201143688e-05
-3823103.7458722387 2936323.4123510467 4387670.771139374 -4587.287952285715 -5869.695843835233 -69.54253230349289 0.2188156451144657 -0.41571779492235195 0.8135355882629112 -0.34272186254710485 1.6789382618673088e-05 -0.05846106158722741 8.673927359082932e-05
-3827688.723089447 2930451.954285969 4387598.067800763 -4582.665476740352 -5873.21900118934 -75.86412714680412 0.24183457109467474 -0.4252115651904465 0.8070269050816532 -0.3307850352208724 1.6789382618673088e-05 -0.05485273124146271 0.0001028264494566614
-3832269.074815161 2924576.97692069 4387519.042922246 -4578.036975402407 -5876.734448398469 -82.18560967855561 0.2628952215721034 -0.43365224808443387 0.800453773241505 -0.3195396487281488 1.6789382618673162e-05 -0.04966615468804157 0.00011741919570899218
-3836844.7950525302 2918698.487940889 4387433.696624208 -4573.40250482616 -5880.242234482737 -88.50696473834628 0.2814548363047805 -0.44088673160938235 0.7941625045868458 -0.3093670656676209 1.6789382618673298e-05 -0.04318376631287819 0.00012988035260602424
-3841415.877832913 2912816.4950088765 4387342.029036632 -4568.762058715445 -5883.74234912546 -94.82818811318865 0.29708759170980503 -0.4468219028411514 0.7884963981218576 -0.3006036928288439 1.6789382618673434e-05 -0.03559929536266739 0.0001400261732303833
