# Tecplot data: Tacode
Variables = Time[s],X[km],Y[km],Z[km],Long[deg.],Lati[deg.],Alti[km],Upl[m/s],Vpl[m/s],Wpl[m/s],VelplAbs[m/s],Dens[kg/m3],Temp[K],Kn
zone t=time i= 5001.0 f=point
0.0 -3774.4494274778776 -1618.5109292295324 5123.976416038301 -156.79 51.47 201.58 7703.674626627113 -249.33319884225966 3.5784452518293253 7707.709296688201 2.361280050005691e-10 793.6820716492983 367.9437521646024
1.0 -3771.592141623225 -1625.6677502376817 5123.819667926795 -156.68252884769691 51.4677744782254 201.58303306897486 7703.265520725536 -261.515349989502 4.109708602441856 7707.7043826799545 2.3610121709045165e-10 793.6855920690891 367.9839457489818
2.0 -3768.7306273871122 -1632.8227144167295 5123.655707663532 -156.5750689476035 51.46544281338331 201.58655870293128 7702.8365834656 -273.69524154287666 4.64096132396557 7707.698881984247 2.3607069238973116e-10 793.6896044870969 368.0297600399196
3.0 -3765.8648885080383 -1639.9758123849242 5123.484535492832 -156.4676208322774 51.463005025791276 201.59057689610626 7702.387826254446 -285.8727665965929 5.172202513903244 7707.692794630124 2.3603643322874697e-10 793.6941089666383 368.0811970900565
4.0 -3762.994928730226 -1647.127034763158 5123.3061516708185 -156.36018503387237 51.46046113671599 201.59508764208877 7701.9192610202845 -298.04781834363234 5.70343126984568 7707.686120647551 2.3599844225358714e-10 793.6991055814462 368.1382592253857
5.0 -3760.1207518036135 -1654.2763721749864 5123.12055646541 -156.25276208412026 51.45781116837251 201.6000909338136 7701.43090021155 -310.22029008016426 6.234646689488443 7707.67886006741 2.3595672243689735e-10 793.7045944165397 368.2009490522058
6.0 -3757.242361483845 -1661.4238152466478 5122.927750156329 -156.14535251431315 51.45505514392325 201.605586763571 7700.922756796031 -322.3900752099098 6.765847870614891 7707.671012921493 2.3591127708978895e-10 793.7105755691974 368.2692694649504
7.0 -3754.359761532265 -1668.5693546070818 5122.727733035094 -156.03795685528513 51.45219308747713 201.61157512299835 7700.394844259968 -334.55706724854525 7.297033911121446 7707.662579242512 2.358621098750325e-10 793.7170491500138 368.3432236546198
8.0 -3751.472955715912 -1675.712980887948 5122.520505405025 -155.93057563739475 51.449225024088456 201.61805600308523 7699.847176607098 -346.72115982803416 7.828203908991185 7707.653559064083 2.3580922482134217e-10 793.7240152840621 368.4228151181025
9.0 -3748.5819478075064 -1682.8546847236476 5122.306067581234 -155.82320939050683 51.446150979755956 201.62502939417203 7699.279768357681 -358.88224670102704 8.359356962334232 7707.6439524207335 2.357526263388729e-10 793.7314741121446 368.50804766820374
10.0 -3745.686741585446 -1689.9944567513385 5122.084419890632 -155.7158586439749 51.44297098142164 201.63249528594852 7698.692634547482 -371.040221745156 8.890492169350551 7707.633759347895 2.3569231923588843e-10 793.7394257921424 368.598925444445
11.0 -3742.7873408337964 -1697.1322876109577 5121.855562671926 -155.6085239266232 51.43968505696969 201.64045366745663 7698.08579072672 -383.19497896740523 9.421608628364993 7707.622979881904 2.356283087366086e-10 793.747870500457 368.6954529246196
12.0 -3739.8837493422857 -1704.2681679452382 5121.619496275617 -155.5012057667291 51.43629323522547 201.64890452708818 7697.459252958975 -395.3464125084034 9.95270543780893 7707.611614059996 2.3556060050021235e-10 793.7568084335519 368.7976349371385
13.0 -3736.9759709062946 -1711.4020883997298 5121.376221063996 -155.39390469200518 51.43279554595394 201.65784785258583 7696.8130378200785 -407.49441664675413 10.483781696243938 7707.59966192031 2.3548920064105705e-10 793.766239809582 368.90547667407725
14.0 -3734.0640093268494 -1718.5340396228157 5121.125737411154 -155.28662122958198 51.42919201985888 201.66728363104608 7696.147162396943 -419.6388858032958 11.014836502337744 7707.587123501876 2.3541411574998206e-10 793.77616487013 369.0189837051172
15.0 -3731.147868410613 -1725.6640122657348 5120.868045702965 -155.17935590599006 51.42548268858134 201.67721184891195 7695.461644286377 -431.77971454540307 11.545868954887453 7707.5739988446185 2.353353529169609e-10 793.7865838820155 369.13816199198715
16.0 -3728.2275519698783 -1732.7919969825969 5120.603146337099 -155.0721092471425 51.421667584698405 201.68763249198022 7694.756501593861 -443.91679759125213 12.076878152821934 7707.560287989357 2.3525291975470747e-10 793.7974971392287 369.2630179039962
17.0 -3725.30306382256 -1739.9179844304053 5120.331039723016 -154.9648817783175 51.41774674172178 201.6985455453993 7694.031752932276 -456.05002981405585 12.60786319519471 7707.545990977794 2.3516682442361843e-10 793.8089049649345 369.3935582340795
18.0 -3722.3744077921865 -1747.0419652690732 5120.051726281959 -154.857674024141 51.41372019409656 201.709950993667 7693.287417420618 -468.1793062462982 13.138823181186268 7707.531107852517 2.3507707565783376e-10 793.8208077135832 369.5297902156892
19.0 -3719.441587707892 -1754.1639301614441 5119.765206446961 -154.75048650856905 51.409587977199735 201.72184882063186 7692.523514682662 -480.3045220839699 13.669757210121332 7707.515638656997 2.3498368279246947e-10 793.8332057731114 369.67172154044243
20.0 -3716.5046074044085 -1761.2838697733093 5119.471480662843 -154.64331975487076 51.405350127338586 201.7342390094964 7691.740064845602 -492.4255726907486 14.20066438145227 7707.499583435585 2.3488665579198913e-10 793.8460995672458 369.81936037658045
21.0 -3713.563470722059 -1768.4017747734285 5119.1705493862055 -154.5361742856107 51.40100668174946 201.74712154281383 7690.937088538645 -504.5423536022112 14.731543794784045 7707.482942233497 2.3478600527981924e-10 793.8594895578889 369.9727153880757
